HouseSize,NumBedrooms,NumBathrooms,GarageSpaces,Age,LocationScore,Price
1803,3,1,2,5,6.4,611064
3772,2,3,2,10,8.8,397731
2112,5,1,2,14,6.9,643636
3528,4,1,2,16,9.6,219279
2627,4,1,1,11,6.6,270509
1868,5,1,2,24,6.4,224196
2490,2,1,1,11,6.6,343409
1150,3,3,1,29,6.8,386612
2506,4,2,2,20,7.3,500803
1927,5,3,2,25,5.2,314265
3556,4,3,1,26,5.3,634822
1523,2,2,1,11,6.9,277781
2727,3,2,1,5,6.5,442231
2738,2,2,2,1,8.1,375067
2338,2,3,1,29,8.1,434159
3598,2,1,1,6,5.4,406083
2193,2,2,2,24,6.1,413864
2058,4,1,2,7,8.1,553686
1209,2,3,1,28,9.5,355630
1426,2,1,2,23,5.2,397773
3984,3,2,1,9,7.2,405823
1091,5,2,2,8,8.8,665045
2703,3,3,1,14,6.8,171167
1213,5,1,2,15,8.7,184909
1793,4,2,2,22,5.9,692863
1107,4,3,2,11,5.7,372194
2405,5,3,1,6,8.5,430667
2904,2,2,2,9,6.1,514614
3603,5,2,1,22,5.2,637800
3725,3,3,1,26,8.3,519942
1107,3,2,2,1,8.6,184820
2497,3,2,2,29,9.0,324317
1983,2,3,2,24,5.1,235589
1708,3,1,2,14,8.2,308200
1455,4,1,1,26,8.7,663351
2117,5,2,1,11,7.9,630644
3049,5,1,1,10,8.8,379262
1023,4,1,1,28,7.4,694310
3263,2,2,2,4,8.8,174378
1344,2,3,1,21,9.3,408456
3393,5,1,1,9,5.0,268655
3373,2,2,1,2,9.7,604281
2942,5,1,1,1,9.3,463248
2104,2,1,1,21,8.8,469965
3399,5,3,2,5,6.2,362678
2728,3,1,1,29,7.0,276726
1498,4,2,2,5,8.5,278575
2987,3,1,1,23,7.2,243501
1353,3,3,1,18,8.8,633956
2478,4,2,1,25,9.3,623413
2076,3,3,2,11,8.0,470617
2800,5,2,2,12,8.5,587740
3840,5,1,2,11,5.6,175673
2094,5,1,1,13,8.0,592917
2355,5,2,1,8,5.4,658495
2269,2,3,1,3,5.1,504788
2125,5,2,2,22,8.7,622076
2527,3,2,2,10,9.2,309317
2561,2,3,1,1,8.5,172464
3483,3,2,2,24,8.2,535016
3858,2,3,1,3,8.4,338204
3693,2,1,2,6,9.8,380431
1900,3,1,1,15,6.5,279903
1764,4,2,1,17,8.5,242576
2791,5,1,2,25,7.2,549940
2834,4,3,1,11,7.1,321850
3832,3,1,1,27,8.6,514258
1013,3,3,1,21,8.1,475171
2803,2,3,2,22,9.1,365850
3410,5,2,1,1,8.7,680460
2280,3,3,2,8,9.2,619668
1408,4,3,2,3,5.5,313534
3928,5,1,1,6,7.9,410806
3715,3,2,1,15,5.9,535775
1887,3,2,2,27,6.8,525984
3718,4,2,2,12,8.3,465850
2240,4,1,1,18,5.2,672283
2432,4,3,1,5,5.0,373277
2791,4,2,1,26,9.8,330836
3942,3,2,2,9,7.2,431873
2118,3,3,1,3,5.3,617828
3681,2,3,1,29,5.3,313040
2972,5,1,2,1,9.8,444096
1366,5,1,1,20,9.9,558461
3720,5,3,1,6,6.7,554480
2518,4,3,1,20,5.9,323205
1995,3,3,1,13,7.2,246042
3863,3,1,1,17,5.2,471612
1648,4,1,2,27,7.8,236967
1612,4,1,1,26,6.4,402170
3740,3,3,1,19,7.4,540601
3254,3,3,2,24,6.4,650926
2852,5,3,1,7,7.1,476170
2764,5,3,1,11,8.8,465166
1827,3,3,2,16,6.9,360018
2489,3,2,2,13,5.9,636243
1955,3,1,1,24,9.6,299090
3003,4,3,1,10,8.5,382433
2368,4,3,1,11,5.5,624597
3136,2,1,2,21,6.4,503400
1099,4,2,2,11,7.4,210499
2266,2,2,2,28,8.0,207462
1204,3,2,2,5,6.8,280309
3388,3,2,2,13,9.2,467610
2110,5,1,2,24,6.8,680648
2836,4,2,2,1,7.9,166624
1760,4,1,2,12,7.0,679291
1207,3,3,2,23,9.7,207642
2057,5,2,2,2,6.0,160884
2665,5,2,1,9,8.5,525138
1423,3,2,2,20,9.0,208835
1248,5,1,1,21,8.7,443705
2470,3,2,2,1,5.6,176127
1062,3,1,2,12,5.4,244296
3331,5,3,2,24,9.5,312040
1954,4,3,2,18,7.8,353208
2634,3,3,1,20,8.7,214569
2389,4,3,1,6,9.4,516188
1230,2,1,1,3,6.2,365982
2945,3,1,2,29,7.4,247324
2360,5,1,2,27,9.7,651706
2535,5,1,2,8,7.0,468252
3713,3,3,1,14,7.4,667264
2807,2,3,2,14,7.3,171004
2104,4,2,1,25,7.7,393615
3557,2,1,1,16,9.2,675310
2636,2,1,2,27,7.0,311554
1007,3,2,2,24,6.8,588114
2265,4,2,1,27,8.1,170245
3344,3,2,1,9,5.5,508385
1550,3,3,2,27,9.7,393890
3597,5,3,2,22,5.9,249257
2649,4,3,1,1,6.8,514794
2637,3,3,2,17,8.7,455911
2476,5,2,1,26,7.9,523731
1542,5,2,1,27,6.1,528546
2761,3,3,1,4,8.5,289145
2499,3,3,2,5,9.4,319354
2753,2,1,1,6,5.5,443077
2445,4,1,2,3,7.5,224279
2951,4,3,1,15,6.4,173097
1740,5,1,1,9,5.9,484108
2274,4,2,2,11,7.9,389214
3993,3,2,1,15,9.9,281013
2967,3,3,1,3,9.7,664602
3357,4,3,1,17,9.6,617770
1615,2,2,1,10,9.5,261252
2672,4,3,1,19,9.0,474844
2810,5,3,1,14,8.6,473876
1423,5,2,1,29,9.4,331492
3013,4,2,2,19,5.2,661420
1258,3,1,1,29,5.8,333646
2714,3,1,2,11,9.2,663073
2233,3,1,1,13,5.8,662593
1616,2,3,1,10,8.0,489375
1609,3,1,2,4,5.9,243832
2027,2,1,1,26,7.7,536447
3074,4,2,2,9,9.7,540895
1437,3,3,2,19,8.1,351743
3008,4,3,2,23,9.9,672653
3239,3,3,2,5,7.1,301813
2279,5,1,2,11,7.2,656597
1369,5,3,1,17,7.5,227532
1478,5,2,1,12,7.5,334595
1627,4,3,1,24,5.7,570562
1441,2,1,2,23,7.5,674912
2089,4,3,2,15,9.0,389756
1850,3,3,2,3,5.3,620503
3375,4,3,2,8,6.7,166872
2707,5,1,2,1,5.5,518547
3629,2,3,2,9,5.1,304425
3874,3,2,2,13,9.2,198174
3472,4,2,2,21,6.7,193021
2637,3,1,1,25,6.5,477571
2683,2,1,1,15,6.0,327954
3136,3,3,2,13,6.5,453144
1606,4,1,1,23,9.9,666964
1640,3,1,2,21,8.7,197906
1216,5,1,2,2,7.5,449866
1365,2,2,2,16,6.1,462237
2839,5,2,1,4,5.1,211440
3936,2,3,1,26,9.8,260869
1516,4,1,1,27,8.5,539296
3112,3,3,1,22,5.6,610310
2444,3,3,2,22,5.9,388744
1468,2,1,2,10,6.1,288177
2797,2,2,2,20,6.0,264628
2725,5,1,1,12,7.6,442628
2046,4,1,2,13,7.0,643339
1083,2,2,1,8,9.1,366086
1844,2,1,1,14,9.8,426198
3365,3,3,1,16,7.7,400955
3215,3,2,2,5,5.7,480110
3848,4,2,1,4,6.5,650779
1404,3,2,1,8,7.9,223497
3490,4,3,2,11,6.4,291279
1581,4,1,2,12,9.0,162641
1458,3,2,1,14,6.4,665615
1344,2,3,2,12,7.9,396739
3965,4,1,2,9,6.5,678198
3300,3,2,1,27,5.3,478578
3374,2,3,2,1,6.2,523517
1705,4,3,1,8,9.8,563299
1525,4,3,2,1,9.4,643085
3005,4,2,1,23,6.7,257531
1835,3,2,2,5,8.7,618787
3269,2,3,2,5,9.2,509741
2033,5,2,1,16,9.5,657156
1566,4,2,1,22,7.2,658189
1856,2,1,1,13,7.7,185605
3743,5,1,2,15,6.8,444115
3532,5,2,2,1,6.0,673812
2658,5,1,1,16,7.0,485233
1823,3,1,1,18,7.8,307637
1184,5,3,1,22,8.0,217027
3324,2,1,2,14,9.6,495053
2491,2,2,2,9,8.2,372738
2406,5,1,1,28,6.8,411477
1579,5,1,1,28,8.3,613838
1293,5,3,1,22,7.1,584534
2667,3,2,1,25,5.7,412313
3982,5,3,1,4,8.9,215014
1734,3,1,1,27,5.8,377692
3849,3,3,1,23,9.0,291886
2113,4,2,2,25,9.3,438676
1022,4,1,1,26,8.7,425321
2509,5,2,1,28,8.1,176613
3370,3,3,2,17,5.3,417320
1569,5,1,2,6,9.7,615337
1494,5,3,2,18,5.4,324135
1243,3,3,1,4,9.0,651964
2144,3,2,1,1,5.7,329460
3204,2,3,1,24,5.2,477561
1956,2,2,1,20,9.7,249670
3275,5,3,1,1,5.9,343715
3863,5,2,2,19,7.7,444913
2313,3,1,1,23,5.6,434169
3969,3,1,1,17,8.2,300623
3506,4,1,2,6,9.3,227416
1231,2,2,2,20,6.1,356088
2480,4,1,2,13,6.5,638239
2489,3,2,1,7,8.1,305234
1775,2,3,1,12,8.1,157403
2309,5,3,1,28,9.0,559092
3215,2,1,1,23,9.1,680000
1425,2,2,1,8,5.1,683568
2313,2,1,2,19,9.1,240335
2649,5,3,2,7,8.1,182981
1120,3,1,1,11,6.5,422894
2276,4,3,2,5,5.0,281630
2546,2,2,2,15,7.3,301883
2583,2,1,1,24,7.9,596659
2410,4,1,2,17,6.9,268736
1736,5,2,1,11,8.7,157877
1984,2,2,1,22,5.4,401773
1309,2,2,2,22,5.8,665436
2349,3,3,1,4,9.3,612659
3451,4,1,1,3,9.6,307710
2408,5,1,2,29,7.3,605133
3449,4,2,2,2,7.8,292934
1471,4,2,1,17,8.4,355953
1058,2,3,1,26,7.1,697591
2420,5,1,1,14,8.9,493626
2708,4,2,1,8,7.6,527875
2764,3,2,1,5,9.2,658808
3895,3,2,2,3,8.4,671737
3469,5,3,1,10,8.7,629923
1118,3,1,1,13,5.3,405781
1408,2,1,2,12,8.8,552900
2709,5,1,1,19,7.3,212712
1180,4,1,1,5,6.7,374585
1890,2,1,1,29,7.2,195040
3748,2,3,2,9,5.9,272979
1391,4,2,2,17,5.0,430284
2902,2,3,1,2,8.3,319236
2047,4,1,2,5,9.2,547151
3836,3,3,2,27,9.7,153717
3117,3,3,1,13,7.7,501269
3311,2,1,2,5,7.5,587412
1804,3,2,1,20,9.3,410277
2673,5,2,1,18,6.9,381147
2221,4,3,2,6,6.6,263903
2305,3,1,1,7,9.4,202432
1545,4,3,1,16,5.8,562699
2492,3,2,1,18,8.9,216380
3624,3,3,1,13,9.4,155536
3209,3,2,2,9,8.9,217021
1258,5,2,1,21,7.4,430328
2552,4,1,2,17,9.6,589619
2853,3,2,1,18,5.7,441881
2650,2,2,1,27,7.2,179497
1122,3,1,2,6,9.8,417650
3986,2,1,2,15,5.6,332473
1720,2,1,1,10,8.8,251047
1913,2,1,1,24,7.0,236008
1040,3,3,1,13,5.2,447170
1497,5,1,1,12,5.3,345098
2765,3,2,2,12,7.2,594798
1425,4,2,2,16,9.3,331590
2446,5,3,1,1,8.9,381312
2222,4,2,2,22,8.0,567492
1367,2,2,1,17,5.0,580599
2304,2,1,1,3,6.9,374141
3510,5,1,1,10,6.8,186596
1197,3,2,2,13,5.3,207850
2033,2,3,1,9,5.9,514451
1037,4,1,1,29,9.2,358738
2382,2,3,1,8,7.8,211682
2931,2,2,2,24,5.6,171118
1921,5,2,2,3,5.3,450748
2808,3,2,2,11,8.6,281992
2943,5,3,1,26,6.9,292455
2458,2,2,1,22,9.8,188069
1633,3,1,2,9,8.7,444807
2904,4,2,1,7,7.9,406267
2834,5,3,2,19,8.9,668452
3473,2,2,1,17,9.0,218247
2769,5,2,1,12,5.9,336012
3074,4,2,1,14,7.7,604138
1630,5,1,1,25,9.1,392831
1810,5,1,1,23,6.8,585630
3110,3,3,2,28,5.5,542623
2803,4,2,1,4,5.9,225719
2184,2,1,2,12,8.0,612743
1637,3,3,2,14,9.5,477906
3846,2,1,2,9,8.1,324664
2878,4,3,2,8,8.3,566057
2309,3,2,2,3,7.6,240269
3080,2,2,2,9,5.3,175544
3498,4,3,2,18,9.0,468063
1406,4,2,1,25,8.0,232953
2199,3,1,2,3,8.6,509232
3088,3,2,1,7,9.4,379031
3287,5,3,2,21,6.3,230726
1408,2,2,2,27,8.7,452437
3422,2,2,2,2,5.6,217312
2011,5,1,1,9,8.9,299229
2678,3,1,1,12,5.5,465317
1514,3,1,1,11,6.6,581850
2219,3,1,1,16,6.5,404699
3593,2,2,2,14,8.3,542456
3858,4,3,1,15,8.9,469374
2316,3,3,1,22,7.0,361112
1128,3,1,2,9,8.8,216653
1920,3,2,1,6,8.7,656966
2074,4,2,1,12,5.2,623206
3342,4,1,2,3,8.1,608971
1268,4,2,1,1,9.0,275042
1637,5,2,1,13,7.8,246704
2295,2,3,1,13,7.5,491740
1026,2,3,2,21,7.5,186373
2943,4,3,2,21,5.2,434218
2720,4,3,2,15,9.2,424830
2808,5,1,2,3,6.1,179711
3386,3,1,2,23,5.6,391192
1941,2,2,2,2,8.0,655535
1246,3,1,1,19,8.8,673978
3435,3,3,1,28,6.3,436466
3918,3,2,2,10,5.5,403015
1071,2,1,1,12,5.8,551718
3105,4,3,2,21,6.1,199278
2684,2,2,2,29,5.6,195694
3416,5,2,1,25,7.7,283067
2496,4,1,2,9,7.2,369227
3882,3,2,2,13,9.9,415732
3108,5,3,1,2,9.9,679111
1522,2,3,1,11,8.0,396561
1563,3,3,1,18,6.5,195501
2280,4,3,2,13,6.8,381129
3118,5,3,1,7,7.6,210973
3829,4,1,1,7,6.8,231525
3790,3,2,2,27,9.8,242833
2049,3,3,1,11,6.1,466979
2115,3,3,2,6,8.8,304175
3351,4,2,2,5,7.6,265040
3373,4,1,1,27,8.2,541198
3045,5,1,1,29,6.5,457518
2641,4,2,2,19,9.9,585127
3071,5,3,2,29,8.7,692874
3486,3,2,1,8,6.8,338971
2485,4,2,2,21,7.7,545372
2813,2,3,2,25,5.6,603227
2549,2,2,2,1,8.7,462292
3729,5,1,1,28,9.5,523512
3689,3,2,1,25,8.3,646960
3106,2,2,2,29,8.7,383303
3612,5,2,2,4,5.6,211220
2918,4,2,1,6,8.4,387097
3044,2,1,1,14,6.5,366717
3574,4,2,2,12,8.9,529739
1816,3,1,1,6,7.6,430194
1073,3,2,2,18,8.6,312049
3609,5,2,2,25,6.4,447212
3564,2,2,1,20,9.5,521661
3064,3,2,1,17,6.3,217372
3879,3,3,1,26,6.0,408388
2475,5,3,2,26,6.3,415923
3920,5,3,2,5,9.4,441121
3592,2,2,1,18,6.9,609836
2721,2,3,2,2,5.2,509767
2350,5,2,2,25,6.0,435674
1981,2,3,2,5,8.5,197906
1668,3,1,1,5,5.3,689602
1790,5,1,1,6,5.5,405716
2913,5,2,2,21,6.4,565823
3225,4,1,2,21,8.1,473020
1772,4,1,2,20,5.0,238294
2986,4,1,1,19,9.2,620230
2241,3,3,1,15,5.6,564130
2758,2,1,2,29,6.1,683930
3379,5,2,2,19,9.4,231711
3762,2,1,1,27,9.8,355832
2218,4,1,1,25,6.6,654264
2355,3,2,1,27,7.9,370322
3636,2,2,2,16,8.9,679693
2673,3,3,1,9,8.7,405275
3810,5,3,1,2,6.5,337840
3083,2,1,1,14,5.1,621108
1646,4,3,1,28,5.1,659693
1510,3,3,1,18,5.6,640456
2567,5,3,2,21,7.8,270054
2307,4,2,1,6,9.8,202034
1010,5,1,1,7,9.8,313220
1688,4,1,1,11,7.4,318391
1968,2,3,1,18,7.5,364290
2637,2,2,2,5,5.2,356804
1335,3,2,1,11,5.1,409401
2562,4,2,2,9,5.6,543528
1837,2,2,2,18,5.5,545483
3258,2,1,1,15,7.8,614495
2056,2,3,2,25,7.2,507213
2061,4,2,1,22,5.1,310646
3125,3,1,2,24,7.9,659489
3882,2,3,1,17,8.9,646479
3287,5,2,1,27,7.9,346513
3216,5,3,2,21,5.0,226161
2257,2,3,2,15,8.2,183733
3176,4,3,1,15,9.8,572048
1166,2,1,2,1,9.5,401360
1320,5,3,2,13,9.5,333470
1905,4,1,2,12,9.8,375821
2969,5,2,1,5,9.0,151579
2539,3,2,2,18,6.8,229751
2157,4,2,1,20,9.9,652566
3897,5,3,2,15,7.6,235608
2298,4,3,2,20,7.6,638622
3861,4,2,2,10,6.0,466814
1715,2,1,1,9,7.7,467451
1576,4,1,1,11,6.4,547156
2318,2,1,1,21,6.4,197353
1108,4,3,2,8,9.3,570371
2193,5,2,2,15,9.8,639467
2553,2,3,2,16,8.4,559856
2708,2,1,2,27,6.9,567352
3706,2,1,1,17,6.5,618296
1390,4,2,1,23,9.3,436118
1822,4,2,2,7,8.5,362934
3748,2,1,2,20,5.9,154378
3471,2,1,2,26,7.4,153938
1384,4,1,2,7,7.9,300145
2317,2,1,2,3,7.6,610127
1135,3,3,2,26,6.0,601925
2535,5,1,1,10,6.6,686585
3692,4,1,1,18,7.8,372434
2734,5,3,1,20,8.4,202742
2574,2,2,2,21,6.6,382682
1892,4,1,2,29,5.3,288630
1808,4,3,1,16,7.3,637031
2862,5,3,1,14,9.0,347309
2698,3,1,1,25,6.8,460937
1848,3,3,2,17,6.0,435211
2760,4,2,2,4,9.5,627536
2016,5,2,1,7,5.2,658316
2436,5,2,2,12,6.1,661932
1996,3,3,2,27,5.1,453691
3976,3,1,1,16,8.4,650377
3032,2,1,1,16,9.8,222016
1264,5,2,1,16,9.9,597024
3098,3,1,2,9,7.7,411788
2432,3,1,1,6,9.1,648265
1400,3,3,2,19,9.1,496289
1266,4,1,2,18,6.0,552095
1160,2,2,1,29,7.6,473682
3440,3,1,1,23,6.4,540239
2211,2,1,1,2,8.9,470549
3533,3,3,1,29,8.9,573737
3502,2,1,2,14,6.4,392088
2498,4,3,2,6,9.3,599346
3154,5,1,2,3,6.9,333033
2755,5,3,2,24,5.7,522580
2069,3,1,2,1,9.6,480360
1985,5,1,2,21,6.3,463681
2684,4,3,2,24,9.2,646623
1468,5,2,2,15,8.7,497354
3765,3,2,1,8,8.9,310524
3210,2,1,2,6,8.5,179481
2584,2,3,1,21,9.3,428097
2998,4,3,2,20,5.9,506584
2560,5,2,2,8,9.9,220419
1705,3,2,1,10,8.1,260982
1615,2,3,1,3,7.8,517728
3859,4,3,1,20,9.7,360718
3253,4,1,2,27,9.7,369362
1228,3,1,2,7,9.8,334558
2505,3,3,1,26,9.5,402790
2228,4,2,2,28,7.8,506220
2552,2,2,2,26,10.0,570462
2081,5,1,2,25,5.4,621790
2403,5,2,2,6,5.2,612064
3358,3,3,1,16,8.8,184616
2344,2,1,2,23,9.0,280657
3464,4,1,1,13,6.8,242168
3527,2,3,2,20,5.3,488529
1490,4,1,1,18,8.2,573447
3203,5,3,1,15,5.7,598515
2744,2,3,1,21,7.6,347052
1087,3,2,2,5,8.9,529667
1967,4,2,2,9,7.8,257268
1045,3,1,1,17,7.6,525712
2684,5,3,2,16,8.2,518968
2728,4,1,2,21,5.4,303047
1647,4,3,2,9,6.8,513839
1473,5,1,2,11,9.2,416729
1792,2,1,1,3,8.9,272242
1193,5,1,1,27,9.4,638575
1611,2,2,2,23,8.8,359359
2342,3,3,1,14,7.4,208327
3142,4,2,1,13,6.6,222961
3466,4,2,2,3,7.7,158445
3268,3,1,2,16,7.0,334199
3274,2,2,2,8,9.8,690179
3391,5,1,1,15,9.8,677480
1913,3,3,1,5,8.3,628420
2349,4,2,2,12,8.1,288862
3819,5,2,2,25,9.6,343813
1345,4,1,2,26,7.8,256702
3197,5,1,1,26,7.4,586560
1699,5,2,2,20,9.4,431443
1646,5,1,2,17,9.3,247286
2725,4,1,1,6,6.9,381128
1723,3,3,1,11,9.9,535461
2559,5,2,1,10,6.5,352562
2109,4,3,1,5,8.2,446815
2100,3,1,1,2,9.3,558644
3710,3,3,2,15,7.9,325951
2084,4,2,1,15,8.0,484640
1906,2,2,1,20,5.5,440473
3766,5,2,2,27,6.6,646068
3233,5,1,1,17,7.1,302630
2605,3,1,2,29,6.9,164173
2703,5,1,1,17,6.5,420009
1883,4,3,2,5,5.1,460039
2482,3,2,1,10,6.6,405894
3493,4,3,2,1,9.3,661195
3394,2,2,1,17,8.6,262855
1410,2,1,2,25,5.5,240166
1628,3,2,2,23,5.5,438044
1211,5,1,2,7,7.5,466580
3382,5,2,2,16,8.0,666243
3879,5,2,1,4,5.3,397319
2516,5,3,2,17,9.1,242706
3367,5,1,1,17,5.6,499612
3184,4,3,2,22,9.4,222957
2754,3,3,2,12,9.2,476107
3419,3,1,2,21,8.5,382471
3408,2,1,2,23,8.4,339478
1173,2,3,2,18,7.8,430578
3893,5,2,1,23,7.2,527070
3777,5,1,2,19,8.4,268389
3996,3,1,2,5,9.4,628406
3574,3,2,1,25,6.1,379953
2165,5,3,2,26,8.6,207094
3618,4,3,2,23,6.0,697715
1902,4,3,2,9,9.5,274053
1363,2,3,2,17,7.9,491230
3300,5,2,2,13,5.6,161172
2608,4,3,1,8,5.0,332694
1742,3,3,1,23,7.3,167833
2075,4,3,2,7,8.2,478032
3830,2,2,1,22,9.8,544312
1622,4,2,2,3,6.8,389535
3844,4,3,1,25,5.3,271729
1157,3,3,2,27,8.0,689367
1094,4,1,1,10,5.8,639796
2288,4,3,1,24,9.9,422864
1619,3,1,2,27,6.9,224060
3498,4,1,2,4,7.7,176478
3104,2,2,2,21,6.3,582910
2359,5,3,2,15,9.5,191867
1440,5,2,2,18,5.4,260274
2976,4,2,2,23,6.2,269946
1805,2,1,2,15,5.2,191517
2706,3,2,1,18,9.7,264776
2381,2,2,1,10,6.8,419295
3264,2,1,2,29,6.6,263070
1261,2,3,1,21,9.2,524891
2934,4,2,2,2,9.4,152294
2720,3,2,2,22,8.2,254435
2250,5,1,2,4,9.3,487290
2419,4,1,1,2,9.7,332928
2936,4,1,2,3,7.2,698072
2695,4,2,2,12,7.6,306674
2266,2,2,2,25,5.9,496895
1588,3,1,2,6,9.5,484298
3496,4,3,1,11,8.2,420649
2981,3,1,2,20,9.7,506876
2890,3,3,2,14,6.9,498438
1576,2,3,2,7,9.9,498828
1632,5,3,2,16,7.8,676613
1057,4,1,2,15,8.7,624803
2680,3,2,1,29,8.2,315629
2919,4,2,2,29,5.2,418365
1644,4,2,2,26,6.4,581427
2539,4,2,1,20,9.7,226508
1734,3,3,1,22,7.8,504638
2407,5,3,1,3,5.5,589863
3772,2,3,1,20,8.2,645412
1813,3,3,1,14,6.9,335897
1271,2,3,2,11,9.1,567446
3277,5,3,2,23,6.1,564609
3281,2,1,1,28,10.0,529930
2141,3,1,2,12,9.0,532683
2756,5,3,1,26,5.3,361449
2627,5,2,1,23,6.1,605493
1183,3,1,2,17,9.3,225871
2211,4,3,2,12,6.2,191034
3941,2,1,2,14,9.9,164559
1673,3,1,1,6,7.0,601604
3315,2,1,1,21,5.0,393332
3687,2,3,2,4,8.5,291373
3850,3,2,1,18,7.0,273969
2293,2,2,1,1,8.0,366218
3439,5,1,1,15,7.5,249595
3753,5,1,1,28,6.9,399107
2123,3,2,2,7,9.1,302498
3414,3,2,1,26,8.9,517934
3344,5,3,1,26,9.8,439370
2719,3,3,2,8,7.3,453736
3625,4,2,2,8,6.6,673246
2258,5,1,1,8,8.9,571642
2307,4,3,2,14,7.1,328231
3959,4,3,1,20,5.3,388353
3345,2,3,1,25,8.8,569777
2542,4,2,1,18,7.5,463554
2500,2,2,2,24,8.2,397790
1180,3,2,1,27,9.5,253254
2358,2,3,2,23,6.1,525611
2439,3,1,2,29,5.1,530871
3438,3,3,1,9,5.4,648619
1545,3,1,2,21,7.2,511487
1383,3,3,1,15,5.9,601654
2786,3,1,1,9,8.0,461654
2918,3,2,2,26,8.8,216328
3094,4,2,1,16,8.2,381920
1639,2,1,2,12,6.8,658179
1538,5,1,2,21,7.1,664825
2075,4,1,2,4,5.5,278049
2184,4,1,1,12,9.3,236122
2787,2,1,1,14,9.0,152205
2838,4,3,2,1,7.4,329240
1647,4,1,2,6,6.2,337919
1689,3,3,2,19,6.0,480392
1807,5,3,2,10,9.8,531944
2285,3,2,1,1,5.4,476587
2637,4,2,2,13,10.0,542364
3715,2,2,2,2,5.3,670380
2958,3,3,1,4,9.7,664099
2581,5,2,2,4,9.2,469288
1663,5,2,2,27,6.1,181713
1268,4,1,1,17,9.1,567791
1649,4,2,1,13,8.4,492641
3205,5,2,2,15,5.1,223052
3205,4,3,1,4,7.9,241364
3061,3,2,1,10,5.2,276878
1599,4,2,1,28,7.6,508751
2816,4,3,1,1,6.5,602905
1649,4,2,2,2,7.2,258289
2445,2,3,1,8,6.5,405339
2464,3,3,1,25,6.5,591580
2739,4,1,1,4,7.0,452128
3390,2,1,2,17,6.2,551025
3236,4,3,2,23,8.4,184658
2637,5,1,2,28,5.8,243284
1104,4,3,1,17,5.4,251589
1488,5,2,1,3,5.2,562630
2204,2,1,2,7,5.0,343456
1565,4,3,1,9,6.0,160386
1942,4,1,1,1,8.4,628368
3721,2,2,2,24,5.3,339863
3701,5,3,1,25,9.4,288647
1481,4,2,1,8,8.2,487306
1455,3,3,1,27,9.6,190139
2548,2,2,1,27,5.1,202674
2225,4,1,1,6,8.4,616255
3478,3,2,2,13,9.9,698485
1285,4,1,2,12,6.9,647447
3316,2,1,1,15,7.1,196692
2719,4,3,2,14,9.1,569703
2072,5,1,2,10,6.9,452947
1246,5,1,1,17,9.2,455969
3082,3,2,2,15,8.0,279849
3705,5,2,2,11,7.0,292848
1171,4,1,2,11,5.7,412250
2776,4,2,2,12,9.8,445243
3487,5,2,1,19,6.3,206046
3057,4,3,1,14,6.1,457894
3487,3,1,1,20,5.4,665358
3809,3,3,1,1,8.1,559809
2021,4,2,2,20,6.9,582052
2680,4,3,1,17,5.6,576788
1835,2,3,1,6,8.3,216616
3729,2,1,1,25,8.5,331090
3518,3,1,1,16,5.6,367079
1815,2,3,2,9,9.1,667370
1724,4,3,2,12,9.0,630217
3136,5,1,1,5,9.7,177354
1507,2,3,1,12,5.6,195702
2850,3,1,1,10,9.2,412171
1804,3,1,2,1,5.4,650617
1026,5,1,1,26,9.4,661587
2018,4,3,2,18,7.9,682343
1790,3,3,2,1,9.7,326992
2582,2,1,1,8,5.9,341052
2875,3,3,1,23,8.9,639525
3297,4,1,2,27,8.0,430790
3066,2,1,2,16,8.4,540186
2119,3,3,2,8,7.0,485020
1000,2,3,1,16,5.9,224758
2691,2,1,2,6,10.0,397409
3096,2,2,1,5,9.2,199693
1726,5,2,1,9,6.5,377144
1500,5,1,2,25,7.5,559470
3016,4,1,2,27,8.5,698725
1011,5,3,2,15,6.1,233153
3672,3,1,2,19,6.5,243116
2752,4,3,1,10,9.5,440383
3204,4,2,2,13,7.0,454678
3344,3,2,2,10,7.0,243976
2225,5,1,1,19,9.9,477546
3818,3,1,2,10,5.7,643464
2486,2,3,2,5,5.5,307461
3619,3,2,1,26,8.2,612621
1778,5,3,2,2,9.1,234845
2737,5,2,1,24,7.3,560132
3413,3,3,2,15,7.0,151407
2151,3,1,2,28,9.0,503504
2114,3,2,2,12,8.0,554878
1253,4,1,1,25,5.3,585036
1264,5,1,1,21,6.1,630860
3274,3,1,1,6,9.0,607996
3806,5,1,1,28,5.3,679303
2883,2,1,1,11,7.5,536403
3800,3,2,2,25,9.0,394516
1442,5,2,2,29,9.9,198722
1245,5,2,1,26,5.8,251048
3323,5,1,2,14,10.0,678288
3468,3,3,1,22,8.5,239733
1636,2,3,1,19,5.6,660544
2354,5,1,2,16,9.8,444691
2329,5,2,2,19,9.2,235179
1658,4,1,2,6,8.4,504969
2496,5,3,2,21,9.4,319515
1975,4,2,2,24,9.5,500296
1817,5,1,1,2,7.1,362890
1990,3,1,1,15,6.6,601832
3317,2,2,1,27,8.9,425802
1435,3,2,2,8,7.4,247161
2424,3,3,2,9,9.6,417326
3487,4,2,2,5,7.3,348959
1104,3,2,2,25,9.2,579070
2005,2,3,1,22,8.7,515243
1354,2,2,2,1,7.0,599590
2297,5,3,1,24,6.5,539599
3758,4,2,2,6,5.9,241473
3626,4,2,1,19,9.9,224182
